"order_line_id","company_id","order_id","order_item","order_number_reference","order_item_reference","order_placement_date","order_delivery_date","bill_dates","order_status","is_order_completed","sold_to_id","ship_to_id","industry","focus_industry","brenntag_bu","pps_industry","product_div_old","product_div","material_id","global_product","primary_account_manager","secondary_account_manager","plant","order_cycle_id","quantity","bill_quantity","quantity_unit","revenue","bill_revenue","local_currency","revenue_local","bill_revenue_local","margin","contribution_margin","sell_price_unit","sell_price_unit_local","margin_local","contribution_margin_local","margin_percentage","margin_benchmark","contribution_margin_percentage","contribution_margin_benchmark","region"
"0003586601_000020_E5:4147","E5:4147","0003586601","000020","0003586601","000020","2024-09-16","2024-09-16","[2024-09-16]","Completed","true","E5:0000193967","E5:0000193967","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001","E5:K001","E5:KE01","E5:0000193967_MDA000045422_2024-09-16_E5:4147","50.0000","50.0000","KG","6.3100","6.3100","KES","900.0000","900.0000","1.7700","0.0000","0.1262","18.0000","252.0000","0.0000","0.2805","0.2870","0.0000","0.0000","EMEA"
"0003590848_000020_E5:4147","E5:4147","0003590848","000020","0003590848","000020","2024-09-23","2024-09-23","[2024-09-23]","Completed","true","E5:0000162347","E5:0000162347","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000162347_MDA000045422_2024-09-23_E5:4147","50.0000","50.0000","KG","5.9600","5.9600","KES","850.0000","850.0000","1.4200","0.0000","0.1192","17.0000","202.0000","0.0000","0.2383","0.2850","0.0000","0.0000","EMEA"
"0003596299_000030_E5:4147","E5:4147","0003596299","000030","0003596299","000030","2024-10-01","2024-10-01","[2024-10-01]","Completed","true","E5:0000200308","E5:0000200308","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000200308_MDA000045422_2024-10-01_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2850","0.0000","0.0000","EMEA"
"0003600317_000030_E5:4147","E5:4147","0003600317","000030","0003600317","000030","2024-10-07","2024-10-07","[2024-10-07]","Completed","true","E5:0000163460","E5:0000163460","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163460_MDA000045422_2024-10-07_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2850","0.0000","0.0000","EMEA"
"0003610432_000030_E5:4147","E5:4147","0003610432","000030","0003610432","000030","2024-10-22","2024-10-22","[2024-10-22]","Completed","true","E5:0000204647","E5:0000204647","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000204647_MDA000045422_2024-10-22_E5:4147","50.0000","50.0000","KG","7.1400","7.1400","KES","1000.0000","1000.0000","2.5100","0.0000","0.1428","20.0000","352.0000","0.0000","0.3515","0.2884","0.0000","0.0000","EMEA"
"0003611230_000010_E5:4147","E5:4147","0003611230","000010","0003611230","000010","2024-10-23","2024-10-23","[2024-10-23]","Completed","true","E5:0000177259","E5:0000177259","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000177259_MDA000045422_2024-10-23_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2884","0.0000","0.0000","EMEA"
"0003611228_000030_E5:4147","E5:4147","0003611228","000030","0003611228","000030","2024-10-23","2024-10-23","[2024-10-23]","Completed","true","E5:0000177259","E5:0000177259","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000177259_MDA000045422_2024-10-23_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2884","0.0000","0.0000","EMEA"
"0003611607_000010_E5:4147","E5:4147","0003611607","000010","0003611607","000010","2024-10-24","2024-10-24","[2024-10-24]","Completed","true","E5:0000174274","E5:0000174274","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000174274_MDA000045422_2024-10-24_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2884","0.0000","0.0000","EMEA"
"0003611891_000010_E5:4147","E5:4147","0003611891","000010","0003611891","000010","2024-10-24","2024-10-24","[2024-10-24]","Completed","true","E5:0000207124","E5:0000207124","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000207124_MDA000045422_2024-10-24_E5:4147","50.0000","50.0000","KG","6.4300","6.4300","KES","900.0000","900.0000","1.8000","0.0000","0.1286","18.0000","252.0000","0.0000","0.2799","0.2850","0.0000","0.0000","EMEA"
"0003622698_000010_E5:4147","E5:4147","0003622698","000010","0003622698","000010","2024-11-11","2024-11-11","[2024-11-11]","Completed","true","E5:0000202536","E5:0000202536","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000202536_MDA000045422_2024-11-11_E5:4147","50.0000","50.0000","KG","6.5800","6.5800","KES","900.0000","900.0000","1.8400","0.0000","0.1316","18.0000","252.0000","0.0000","0.2796","0.2850","0.0000","0.0000","EMEA"
"0003648118_000010_E5:4147","E5:4147","0003648118","000010","0003648118","000010","2024-12-20","2024-12-20","[2024-12-20]","Completed","true","E5:0000186214","E5:0000186214","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000186214_MDA000045422_2024-12-20_E5:4147","50.0000","50.0000","KG","6.5800","6.5800","KES","900.0000","900.0000","1.8400","0.0000","0.1316","18.0000","252.0000","0.0000","0.2796","0.2850","0.0000","0.0000","EMEA"
"0003651417_000040_E5:4147","E5:4147","0003651417","000040","0003651417","000040","2025-01-03","2025-01-06","[2025-01-06]","Completed","true","E5:0000193967","E5:0000193967","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001","E5:K001","E5:KE01","E5:0000193967_MDA000045422_2025-01-03_E5:4147","50.0000","50.0000","KG","6.7300","6.7300","KES","900.0000","900.0000","1.8800","0.0000","0.1346","18.0000","252.0000","0.0000","0.2793","0.2849","0.0000","0.0000","EMEA"
"0003654590_000050_E5:4147","E5:4147","0003654590","000050","0003654590","000050","2025-01-09","2025-01-09","[2025-01-09]","Completed","true","E5:0000177259","E5:0000177259","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000177259_MDA000045422_2025-01-09_E5:4147","50.0000","50.0000","KG","6.7300","6.7300","KES","900.0000","900.0000","1.8800","0.0000","0.1346","18.0000","252.0000","0.0000","0.2793","0.2849","0.0000","0.0000","EMEA"
"0003655123_000030_E5:4147","E5:4147","0003655123","000030","0003655123","000030","2025-01-09","2025-01-09","[2025-01-09]","Completed","true","E5:0000186214","E5:0000186214","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000186214_MDA000045422_2025-01-09_E5:4147","50.0000","50.0000","KG","6.7300","6.7300","KES","900.0000","900.0000","1.8800","0.0000","0.1346","18.0000","252.0000","0.0000","0.2793","0.2848","0.0000","0.0000","EMEA"
"0003655435_000050_E5:4147","E5:4147","0003655435","000050","0003655435","000050","2025-01-10","2025-01-13","[2025-01-13]","Completed","true","E5:0000163077","E5:0000163077","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000163077_MDA000045422_2025-01-10_E5:4147","50.0000","50.0000","KG","6.7300","6.7300","KES","900.0000","900.0000","1.8800","0.0000","0.1346","18.0000","252.0000","0.0000","0.2793","0.2848","0.0000","0.0000","EMEA"
"0003657228_000040_E5:4147","E5:4147","0003657228","000040","0003657228","000040","2025-01-14","2025-01-14","[2025-01-14]","Completed","true","E5:0000186214","E5:0000186214","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000186214_MDA000045422_2025-01-14_E5:4147","50.0000","50.0000","KG","6.7300","6.7300","KES","900.0000","900.0000","1.8800","0.0000","0.1346","18.0000","252.0000","0.0000","0.2793","0.2813","0.0000","0.0000","EMEA"
"0003672690_000030_E5:4147","E5:4147","0003672690","000030","0003672690","000030","2025-02-06","2025-02-06","[2025-02-06]","Completed","true","E5:0000163460","E5:0000163460","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163460_MDA000045422_2025-02-06_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2813","0.0000","0.0000","EMEA"
"0003675874_000030_E5:4147","E5:4147","0003675874","000030","0003675874","000030","2025-02-11","2025-02-11","[2025-02-11]","Completed","true","E5:0000188529","E5:0000188529","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000188529_MDA000045422_2025-02-11_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2812","0.0000","0.0000","EMEA"
"0003677373_000010_E5:4147","E5:4147","0003677373","000010","0003677373","000010","2025-02-13","2025-02-13","[2025-02-13]","Completed","true","E5:0000174274","E5:0000174274","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000174274_MDA000045422_2025-02-13_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2812","0.0000","0.0000","EMEA"
"0003678741_000030_E5:4147","E5:4147","0003678741","000030","0003678741","000030","2025-02-14","2025-02-17","[2025-02-17]","Completed","true","E5:0000202536","E5:0000202536","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000202536_MDA000045422_2025-02-14_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2811","0.0000","0.0000","EMEA"
"0003683376_000020_E5:4147","E5:4147","0003683376","000020","0003683376","000020","2025-02-24","2025-02-24","[2025-02-24]","Completed","true","E5:0000208602","E5:0000208602","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000208602_MDA000045422_2025-02-24_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2811","0.0000","0.0000","EMEA"
"0003683366_000030_E5:4147","E5:4147","0003683366","000030","0003683366","000030","2025-02-24","2025-02-24","[2025-02-24]","Completed","true","E5:0000193967","E5:0000193967","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001","E5:K001","E5:KE01","E5:0000193967_MDA000045422_2025-02-24_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2810","0.0000","0.0000","EMEA"
"0003685819_000040_E5:4147","E5:4147","0003685819","000040","0003685819","000040","2025-02-26","2025-02-27","[2025-02-27]","Completed","true","E5:0000191897","E5:0000191897","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000191897_MDA000045422_2025-02-26_E5:4147","50.0000","50.0000","KG","6.6900","6.6900","KES","900.0000","900.0000","1.8700","0.0000","0.1338","18.0000","252.0000","0.0000","0.2795","0.2830","0.0000","0.0000","EMEA"
"0003768343_000020_E5:4147","E5:4147","0003768343","000020","0003768343","000020","2025-07-09","2025-07-09","[2025-07-09]","Completed","true","E5:0000163848","E5:0000163848","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163848_MDA000045422_2025-07-09_E5:4147","50.0000","50.0000","KG","5.9800","5.9800","KES","900.0000","900.0000","1.6700","0.0000","0.1196","18.0000","252.0000","0.0000","0.2793","0.2830","0.0000","0.0000","EMEA"
"0003769984_000010_E5:4147","E5:4147","0003769984","000010","0003769984","000010","2025-07-11","2025-07-11","[2025-07-11]","Completed","true","E5:0000196421","E5:0000196421","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K004","E5:K004","E5:KE01","E5:0000196421_MDA000045422_2025-07-11_E5:4147","50.0000","50.0000","KG","8.3000","8.3000","KES","1250.0000","1250.0000","4.0000","0.0000","0.1660","25.0000","602.0000","0.0000","0.4819","0.2926","0.0000","0.0000","EMEA"
"0003783736_000020_E5:4147","E5:4147","0003783736","000020","0003783736","000020","2025-08-05","2025-08-05","[2025-08-05]","Completed","true","E5:0000163460","E5:0000163460","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163460_MDA000045422_2025-08-05_E5:4147","50.0000","50.0000","KG","6.1100","5.9900","KES","900.0000","900.0000","1.6800","0.0000","0.1198","18.0000","252.0000","0.0000","0.2805","0.2892","0.0000","0.0000","EMEA"
"0003796494_000020_E5:4147","E5:4147","0003796494","000020","0003796494","000020","2025-08-27","2025-08-28","[2025-08-28]","Completed","true","E5:0000182146","E5:0000182146","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K005",,"E5:KE01","E5:0000182146_MDA000045422_2025-08-27_E5:4147","50.0000","50.0000","KG","6.7900","6.6600","KES","1000.0000","1000.0000","2.3400","0.0000","0.1332","20.0000","352.0000","0.0000","0.3514","0.2926","0.0000","0.0000","EMEA"
"0003797355_000010_E5:4147","E5:4147","0003797355","000010","0003797355","000010","2025-08-28","2025-08-28","[2025-08-28]","Completed","true","E5:0000211055","E5:0000211055","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012","E5:K012","E5:KE01","E5:0000211055_MDA000045422_2025-08-28_E5:4147","50.0000","50.0000","KG","6.1100","5.9900","KES","900.0000","900.0000","1.6800","0.0000","0.1198","18.0000","252.0000","0.0000","0.2805","0.2926","0.0000","0.0000","EMEA"
"0003800342_000020_E5:4147","E5:4147","0003800342","000020","0003800342","000020","2025-09-03","2025-09-03","[2025-09-03]","Completed","true","E5:0000202536","E5:0000202536","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K001",,"E5:KE01","E5:0000202536_MDA000045422_2025-09-03_E5:4147","50.0000","50.0000","KG","5.9700","5.9500","KES","900.0000","900.0000","1.6600","0.0000","0.1190","18.0000","252.0000","0.0000","0.2790","0.2926","0.0000","0.0000","EMEA"
"0002531907_000040_E5:4147","E5:4147","0002531907","000040","0002531907","000040","2020-06-18","2020-06-18","[2020-06-18]","Completed","true","E5:0000175739","E5:0000175739","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000175739_MDA000045422_2020-06-18_E5:4147","50.0000","50.0000","KG","12.5300","12.5300","KES","1500.0000","1500.0000","3.3400","0.0000","0.2506","30.0000","400.0000","0.0000","0.2666","0.2920","0.0000","0.0000","EMEA"
"0002536168_000030_E5:4147","E5:4147","0002536168","000030","0002536168","000030","2020-06-24","2020-06-24","[2020-06-24]","Completed","true","E5:0000175889","E5:0000175889","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000175889_MDA000045422_2020-06-24_E5:4147","50.0000","50.0000","KG","12.5300","12.5300","KES","1500.0000","1500.0000","3.7200","0.0000","0.2506","30.0000","444.7800","0.0000","0.2969","0.2928","0.0000","0.0000","EMEA"
"0002543395_000040_E5:4147","E5:4147","0002543395","000040","0002543395","000040","2020-07-03","2020-07-03","[2020-07-03]","Completed","true","E5:0000163658","E5:0000163658","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163658_MDA000045422_2020-07-03_E5:4147","50.0000","50.0000","KG","12.2100","12.2100","KES","1500.0000","1500.0000","3.6200","0.0000","0.2442","30.0000","444.7800","0.0000","0.2965","0.2936","0.0000","0.0000","EMEA"
"0002544397_000020_E5:4147","E5:4147","0002544397","000020","0002544397","000020","2020-07-06","2020-07-06","[2020-07-06]","Completed","true","E5:0000162439","E5:0000162439","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000162439_MDA000045422_2020-07-06_E5:4147","50.0000","50.0000","KG","12.2100","12.2100","KES","1500.0000","1500.0000","3.6200","0.0000","0.2442","30.0000","444.7800","0.0000","0.2965","0.2944","0.0000","0.0000","EMEA"
"0002566378_000030_E5:4147","E5:4147","0002566378","000030","0002566378","000030","2020-08-07","2020-08-07","[2020-08-07]","Completed","true","E5:0000163643","E5:0000163643","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163643_MDA000045422_2020-08-07_E5:4147","50.0000","50.0000","KG","11.7300","11.7300","KES","1500.0000","1500.0000","3.4800","0.0000","0.2346","30.0000","444.7800","0.0000","0.2967","0.2952","0.0000","0.0000","EMEA"
"0002569019_000020_E5:4147","E5:4147","0002569019","000020","0002569019","000020","2020-08-12","2020-08-13","[2020-08-13]","Completed","true","E5:0000163658","E5:0000163658","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163658_MDA000045422_2020-08-12_E5:4147","50.0000","50.0000","KG","11.7300","11.7300","KES","1500.0000","1500.0000","3.4800","0.0000","0.2346","30.0000","444.7700","0.0000","0.2967","0.2961","0.0000","0.0000","EMEA"
"0002587313_000060_E5:4147","E5:4147","0002587313","000060","0002587313","000060","2020-09-08","2020-09-08","[2020-09-08]","Completed","true","E5:0000163643","E5:0000163643","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K012",,"E5:KE01","E5:0000163643_MDA000045422_2020-09-08_E5:4147","50.0000","50.0000","KG","11.7500","11.7500","KES","1500.0000","1500.0000","3.4800","0.0000","0.2350","30.0000","444.7800","0.0000","0.2962","0.2969","0.0000","0.0000","EMEA"
"0002616824_000010_E5:4147","E5:4147","0002616824","000010","0002616824","000010","2020-10-16","2020-10-16","[2020-10-16]","Completed","true","E5:0000162924","E5:0000162924","Cleaning (I&I)","Personal Care / HI&I","LS","CL00","BES","BES","E5:000000000015631503","MDA000045422","E5:K009",,"E5:KE01","E5:0000162924_MDA000045422_2020-10-16_E5:4147","50.0000","50.0000","KG","7.0400","7.0400","KES","900.0000","900.0000","3.1300","0.0000","0.1408","18.0000","399.4700","0.0000","0.4446","0.3048","0.0000","0.0000","EMEA"
